id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,date
4826790734336672,MbeWRicak,5552797426,yumikokko,梦总有一天会醒，但回忆会一直闪耀😭每当有人问起我的微信名，我会无比自豪的和他介绍起我的偶像，这个能像振魂石一样让我再次鼓起丧失的勇气的天才少年。“没自信打什么职业”，这是我从WOW重回坑时认识的你，随之而来的震中杯更让我注意到了你和这支队伍，并结下了这段孽缘……当全网在回忆2018年的夏天时，我们的那年夏天却总有一场意难平的遗憾……2019，周边、签名照、队服、同款衣帽…显然我成为了一个忠实粉丝，当上了官博的志愿者，也第一次到现场这么近的触碰我们的梦想……2020，席卷全球的新冠毫无疑问阻拦了你逐梦的脚步，“等我抽肿你们的脸”，有劲儿没地方使的你遭到了不知道多少人的质疑，也离开了6年来见证你成长的LGD……2021，“又可以在最爱的夏天一展拳脚了！！！”，这一句话不知道在多少个个深夜激励着我，鼓舞着我。“事与愿违”后，你说“再来一年”……五天前，作为绝对核心的你带领着队伍在小组赛披荆斩棘，势不可挡，我看到了久违的希望……三天前，确诊新冠的你挂着氧气在隔离房里试图力挽狂澜……一个多小时前，经过107分钟的鏖战，你说你的青春结束了，Somnusout。我的青春也该结束了……[心碎]我深知今年就是你的lastdance，但我仍然抱有“再来一年”的侥幸，如果还有再来一年，一定会再去现场为你我加油呐喊！你永远是我心中唯一的冠军🏆好好休养，早日康复，安全回国[爱心]@Maybe_路垚#心疼超哥##ti11#,,,Maybe_路垚,"心疼超哥,ti11",1,0,5,2022-10-20 23:34:00,Flyme,"['https://wx1.sinaimg.cn/large/0063MYgOly1h7c6d7z9qgj30u00cn77x.jpg', 'https://wx4.sinaimg.cn/large/0063MYgOly1h7c6d89vg4j31o00u03zi.jpg', 'https://wx4.sinaimg.cn/large/0063MYgOly1h7c6d8k26nj30zk0nptbn.jpg', 'https://wx4.sinaimg.cn/large/0063MYgOly1h7c6daczftj318g1n948j.jpg', 'https://wx1.sinaimg.cn/large/0063MYgOly1h7c6d8zky7j31n918g79l.jpg', 'https://wx3.sinaimg.cn/large/0063MYgOly1h7c6d9iarkj318g1n9n68.jpg']",,,2022-10-20
4826790588323476,MbeWCyVjC,2673559173,南昌县发布,速扩！江西疾控发布新冠肺炎疫情紧急风险提示O速扩！江西疾控发布新冠肺炎疫情紧急风险提示,,,,,16,0,9,2022-10-20 23:33:00,HUAWEI Mate 30 5G,,,,2022-10-20
4826790508632055,MbeWuAdAH,5232918449,Real_KAF,保佑我今晚睡个好觉🙏🙏🙏保佑🏞️马上签个好公司/自己搞个没有苏姐和biu那票人的工作室🙏🙏🙏保佑新冠特效药快快研制成功🙏🙏🙏,,,,,0,0,0,2022-10-20 23:33:00,宇宝女的Android,,,,2022-10-20
4826790420025060,MbeWm06wc,6966557168,爱命理的大肥兔,星座塔罗#张艺兴#张艺兴张艺兴八字辛未丁酉庚戌（未知）今明两年是运势普通，小心新冠，注意颈椎和腰，不要过度劳累，近三年都有感情缘分,,,,张艺兴,0,2,9,2022-10-20 23:32:00,iPhone 11,['https://wx2.sinaimg.cn/large/007BsXLily1h7c6c1k7bqj30jg0t60tk.jpg'],,,2022-10-20
4826790420284514,MbeWm1c0W,5715407741,月汀里的萌萌哒,#RNG打破TI历史时间记录#10月20号对于我来说永远是一个不能和解的日子。2018年10月20号S8RNG最有希望举杯的一年在八进四的时候输给了G2，当时在现场第一排的我看完脑袋一片空白，行尸走肉般坐上釜山回宿舍的地铁，记得整个车厢里的空气都是死闷且惨烈的。2022年10月20号TI11RNG最强的一届Ti，从前两天9-1无敌开局、cndota本次TI夺冠希望，到第二天四人确诊新冠变成两天输九局变成9-9跌入败者组，离进胜者组就只差了一分。今晚的生死局从开赛前的就一起坐好的四只泰迪熊，到第107分钟敲出的gg，打完xnova起身回望无一兄弟，满眼落寞。四个病人拼命打了近两个小时，在104分钟夜魇的那波远古团，我眼泪一下子就下来了，那散落的一地圣剑，证明了我们多么想赢。比赛结束，超哥微博发文青春注定充满了遗憾和意难平。从11平台开始就高悬榜首的SomnusID，到TI5身负圣剑的火焰精灵，再到在vp的黑洞里滚出的球状闪电，青春也终究是要落幕了，就如同湘北的结局，也如同你我“失败总是贯穿人生始终，这就是人生”,,,,RNG打破TI历史时间记录,0,2,0,2022-10-20 23:32:00,iPhone 13 Pro Max,['https://wx2.sinaimg.cn/large/006eNgDPly1h7c6bv5v61j31430qogq7.jpg'],,,2022-10-20
4826790281091168,MbeW84zRu,3989541246,公文写作甜,发布了头条文章：《社区新冠病毒疫苗接种工作开展情况汇报》O社区新冠病毒疫苗接种工作开展情况汇报,http://t.cn/A6o6F40X,,,,0,0,0,2022-10-20 23:32:00,微博 weibo.com,,,,2022-10-20
4826790201132717,MbeW04KFD,5035858549,痘女变美女,曾志伟确诊新冠，病情严重，声音沙哑，曾与周立波等人聚餐。L痘女变美女的微博视频,,,,,0,0,0,2022-10-20 23:32:00,微博视频号,,"http://f.video.weibocdn.com/o0/tp9j03w6lx0808O5BqKk010412002lwA0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1677620178&ssig=3mSFez15kH&KID=unistore,video",,2022-10-20
4826429177725102,Mb5xHwpEq,5014832711,肖十七郎,本团队被新冠精准打击东风快递都没你准[交税],,,,,0,2,0,2022-10-19 23:37:00,iPhone 12,"['https://wx2.sinaimg.cn/large/005tnJ4zgy1h7b0t6kmuej30tt0eiglo.jpg', 'https://wx1.sinaimg.cn/large/005tnJ4zgy1h8e6v1v5xwj30tp13an1r.jpg', 'https://wx3.sinaimg.cn/large/005tnJ4zgy1h8e6vc0pt6j30tl0mqq5d.jpg', 'https://wx3.sinaimg.cn/large/005tnJ4zgy1h8e6vcal78j30tj0eoab6.jpg', 'https://wx2.sinaimg.cn/large/005tnJ4zgy1h8e6vhcmibj30ty0nh764.jpg']",,,2022-10-19
4826429151249049,Mb5xF5eVX,6190911767,陌上人如玉20200000,#全国疫情#天哪我突然发现原来不止合肥，郑州南京浙江的疫情这波疫情都很严重媒体没看到报道，热搜也没有。我不得不阴谋论了，在这个特殊时期怎么突然那么多病毒在各个城市蔓延，所以这b疫情什么时候能结束啊新冠病毒退退退,,,,全国疫情,3,81,155,2022-10-19 23:37:00,vivo S10 Pro,,,,2022-10-19
4826429060286362,Mb5xw1cuK,2417139293,冬日眼镜蛇,10月18日，哈尔滨新增本土新冠肺炎确诊病例1例，无新增本土无症状感染者。无新增境外输入确诊病例，新增境外输入无症状感染者2例。当日治愈出院本土确诊病例5例，解除医学观察本土无症状感染者7例。现有境外输入确诊病例0例，现有境外输入无症状感染者7例。哈尔滨现有本土确诊病例57例，无症状感染者9例。,,,,,0,0,0,2022-10-19 23:37:00,iPhone,,,,2022-10-19
4826428912962232,Mb5xhcqBW,6305850250,月歌歌0000,都是这疫情闹的，半个月时间就只有前天做了一次头疗水疗，多做头疗头发就会长出来，多做水疗，脸就会变白。最主要的就是头发长出来的真好。新冠病毒就在周围，都不敢去了。这段时间快点过去吧。,,,,,0,0,0,2022-10-19 23:36:00,荣耀20 PRO,['https://wx3.sinaimg.cn/large/006SKHI6gy1h7b0smuvhbj32bc334b2a.jpg'],,,2022-10-19
4826428664712272,Mb5wSjLSo,2416547272,红山晚报,#赤峰最新疫情通报#【新冠肺炎患者治愈出院后是否仍具传染性？专家给出解答】,,,,赤峰最新疫情通报,21,23,126,2022-10-19 23:35:00,真我V11 5G,['https://wx2.sinaimg.cn/large/900995c8ly1h7b0sd4sxvj20ku2hp0xx.jpg'],,,2022-10-19
4826428661565713,Mb5wS6zjr,2653202085,领导人生2653202085,《全球没有新冠肺炎的国家有哪些?》1，众所周知，截止目前新冠病毒仍在全球范围内不断蔓延，已经超过200个国家和地区均出现了确诊病例。但在这样的环境下，还是有国家没有出现过病例。那么，世界上唯一没有新冠肺炎的国家是谁呢，这些国家称为“净土”。2，到目前为止，世界上还有六个国家O网页链接,,,,,0,0,0,2022-10-19 23:35:00,百度App,['https://wx4.sinaimg.cn/large/9e24a6a5ly1h7b0sbwi4cj20hi0bkt9y.jpg'],,,2022-10-19
4826428652126757,Mb5wR8Vgx,2653202085,领导人生2653202085,《腾讯内容开放平台》世界仅剩的4个新冠0感染国家，净土如何铸造的？中国能否学习？文|圆梦科普疫情过后，你最想做什么？你最想见谁？青春就几年，疫情占3年，目前新冠病毒已经在全球肆虐了近3年的时间，抗击疫情的道路仍然任重道远。然而在疫情形势如此严峻的情况下，世界上还有4个国家至今O盘点世界仅剩的4个，新冠病毒0感染的国家，他们是怎么做到的？,,,,,0,0,0,2022-10-19 23:35:00,百度App,['https://wx2.sinaimg.cn/large/9e24a6a5ly1h7b0saopzej20gj0a4wg4.jpg'],,,2022-10-19
4826428639543365,Mb5wPE2Ff,1405870741,时光的摆渡,“2015年，美国公布成功合成可以传染人的新型冠状病毒该病毒泄露后在美国传染，但因致病性低，临床表现又像流感，而被忽略2019年，这种美国合成的“新型冠状病毒”，经过了四年的传染，发生了新的变异，产生了更严重的致命性2019年7月，美国报告2000多例白肺病，因找不出病因，最后归结于吸电子烟吸的，实则就是经过四年变异后的“新型冠状病毒”2019年10月，携带新型冠状病毒的美军士兵来武汉参加军运会期间五名美军士兵发病，在金银潭医院难以查出病因，被专机紧急送回美国2019年12月，新冠在武汉爆发，因中国密集的人口特性，新冠在武汉爆发后传染性远大于美国，武汉被美国害惨了2019年这场席卷全球的新冠病毒危机，不就是美国制造的吗？可2022年，美国依旧在积极做着同样的事，不断进行各种危险病毒的合成实验，美其名曰“为对付病毒找到方法”可实际却缺乏监管，管理松散，全美乃至全世界那么多美国的病毒实验室，你很难知道下一个泄露的会是哪个也许英国《每日邮报》确实是想通过80%的死亡率来博眼球，但这也再次提醒全世界，美国缺乏监管和监督的合成病毒实验，是全球性的巨大隐患。”O惊了，美国合成“变种新冠病毒”，致死率高达80%！,,,,,0,0,2,2022-10-19 23:35:00,,,,,2022-10-19
4826428388413340,Mb5wqziH2,3320829010,wangyanan_55518,妈，我爸今天好多了，早起我哥给我发微信，说二叔打电话也说我爸好多了，也退烧了，就是吃饭太贵了，你说这俩老头，还心疼上饭钱了，我哥给转了一万，意思能多花点，愁人不，这功夫还寻思饭菜贵了，早上我打电话我爸那功夫正检查呢，准备扎点滴，没说上话，下午我爸给我打电话，唠一会，说挺好，今天温度一直控制在38℃以下，这不就见好了么，说他和二叔中午没吃，不饿，晚上一起吃，我说你俩可别是嫌饭菜贵不吃啊，他说不是，我说你要那样钱不够我在给你转，他说你别转，不是！钱够！唠一会，我爸说他就是感冒，然后在咱家那哪个医院也不敢收发热患者，然后他就自己吃药，可能耽误了，要是在家扎上针估计也没住院这事了！就一个感冒，拖成肺炎了！给我们都吓够呛！晚上二哥打电话，问我我哥发那个朋友圈啥意思，我哥就发个朋友圈感慨下，然后感谢下二叔，感谢下老师啥的，我就说我爸住院了等等，二哥说我哥一天发那玩意也看不明白，说你那功夫生病他问我哥，我哥就叽歪的，我说他就那样，我爸也没啥事，二哥以为和去年手术有关，我说不是，就是肺炎，他说新冠肺炎啊，我说不是，就是普通肺炎！解释了一会！我看我哥朋友圈也没啥毛病，我反正看的明白的，我感觉不知道的也能看明白，谁道了二哥咋理解的！电话挂了我给我哥发个微信告诉他，我哥没理我，可能忙呗，在一个我哥也不爱搭理他，喝点酒啥的我哥更不爱理他！对了，妈，今天中午我们老师通知明天复园，给我乐坏了，玩完回来给孩子洗澡收拾剪指甲，整的立立整整的就等着明早了，晚上7点通知不复课了，接着停，最快下周一，我天，这一天大起大落的，白高兴了！我寻思她明天上学，我该洗衣服洗衣服，洗个澡，收拾收拾屋子，可太好了，没成想啊！给她整睡了，我就把洗澡提前吧，自己洗个澡，要不咋整，明天还得带她出去溜，一溜溜半天，这几天都要给我累懵了！还得4天！唉！这大半夜的我在这洗衣服被套啥的，晚上不洗白天不在家洗不了！好了，洗洗我也要睡觉了，玩一天我真是累了，睡觉了，晚安啦妈妈,,,,,0,0,0,2022-10-19 23:34:00,Android,,,,2022-10-19
4826067254641288,MaW7Xjtpu,7339495327,深圳就业帮,深圳招聘女性2名‮深，‬圳某海‮口关‬岸补‮通录‬关监管辅助‮管协‬员2名:（要求近7天行程码‮深为‬圳）‎͏ 一、福‮待利‬遇:到手工资5400元‮包，‬住包工作餐，缴‮五纳‬险一‮和金‬商业意外险，8小时工‮制作‬，月休8天，‮放发‬海关协‮员管‬制服，‮善完‬的节‮日假‬福利‮加及‬班费、高温补贴、绩‮奖效‬。二、岗位要求:女‮，性‬全日制大专毕‮证业‬到手（退伍军人放‮到宽‬非全日制），30岁以下‮身，‬高160以上，熟‮电悉‬脑办公操‮，作‬无违法前科，‮针三‬新冠‮苗疫‬满14天‮上以‬。三、工‮职作‬责:主‮在要‬海关关员、缉私警员的领导‮监和‬督安排‮，下‬进行日常‮物货‬查验、监‮秩管‬序、引导填单、预‮制防‬止走‮等私‬不涉‮海及‬关行政执法‮力权‬的辅‮事助‬务工作，完成海关科室‮配分‬的其他辅助‮作工‬。,,,,,0,2,0,2022-10-18 23:39:00,深圳招聘超话,,,,2022-10-18
4826067150574024,MaW7N2pks,7484864135,陆战铁骑,10月18日，据环球网援引台媒消息称，#苏贞昌确诊新冠#。听到这个消息莫名的开森，不知这几天有没有跟蔡小姐一起L陆战铁骑的微博视频,,,,苏贞昌确诊新冠,2,1,5,2022-10-18 23:38:00,微博视频号,,"http://f.video.weibocdn.com/o0/sH156lZxlx0805CMtOWk010412002XFm0E010.mp4?label=mp4_720p&template=720x1560.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1677620208&ssig=pceFuBRr3V&KID=unistore,video",,2022-10-18
4826067117017731,MaW7JtrDd,5673975922,xiaoxwx,知道自己新冠后期症状会严重所以在自己症状轻微的时候努力打rank，啊，我真的粉了一个自己完全配不上的偶像啊。,,,,,0,0,0,2022-10-18 23:38:00,nova7SE 5G你在焦点在,,,,2022-10-18
4826067028935697,MaW7ABuA9,2097152664,新浪浙江,#浙疫战我们能赢#【宁波新增3例确诊病例、6例无症状感染者，均为集中隔离点发现】据“宁波发布”消息，10月18日14-19时，宁波市新增3例新冠肺炎确诊病例、6例无症状感染者，系已通报北仑疫情阳性感染者的密切接触者或时空伴随者，已第一时间闭环转运至定点医院。活动情况↓↓↓via@浙江日报,,,浙江日报,浙疫战我们能赢,0,0,0,2022-10-18 23:38:00,iPhone 12,"['https://wx4.sinaimg.cn/large/7d000298gy1h79v8rpj4lj20kj0ea40b.jpg', 'https://wx1.sinaimg.cn/large/7d000298gy1h79v8qyt52j20ks0letae.jpg']",,,2022-10-18
4826066860121560,MaW7k0vCE,5646276325,墨玉发布,新冠病毒核酸检测时需要注意什么？快跟专家一起学起来O网页链接,,,,,0,0,0,2022-10-18 23:37:00,新版微博 weibo.com,,,,2022-10-18
4826066672419718,MaW71a9tI,5768307196,下辈子做皇族,ctmd皇杂都是哪里来的精神资本家队员新冠打比赛没见心疼管理层倒是一个个护上了,,,,,0,0,0,2022-10-18 23:37:00,,,,,2022-10-18
4826066671896465,MaW717Xm9,1933564787,龙谈侠骨,【新冠忧思录】疫情久传不灭，是大自然对人类的严厉惩罚！人类不守天道，以所谓的工业革命和科技进步无休止掠夺大自然，污染大自然，以追求所谓的更高更快更强更美好！殊不知过犹不及，放纵招致灾祸，苍天不会饶过谁！人类对大自然的掠夺和破坏终会招致全球变暖，越来越严重的气象和地质灾害频发就是大自然向人类发出的警告。少量清醒的头恼终究难抵无穷的贪欲，人类对此几乎熟视无睹，我行我素，渐渐麻木，像一群脱缰的野马，向着远方，向着黑暗和悬崖狂奔！仿佛是大自然看看不奏效，于是又就产生了疫情，直接危及每个人，让可以复制传播的病毒以侵入或迫近的方式，贴身发出红色警报。希望人类能冷静下来，迷途知返，反思一下我们人类到底需不需要吃得那么鲜美，穿得那么华丽，走得那么急速，开展那么频繁的交往，放开那么无耻的欲望，进行那么激烈的争夺……。可悲的是，这世界上掌握权力和财富的人都像被打了催情药的猛兽，无耻的占有，无尽的争夺，又像吃了兴奋剂的火车司机，疯狂驾车向着迷离的远方狂奔。而无知无势的穷苦百娃被裹挟着，蒙蔽双眼，身不由己地向前翻滚。希望绵延反复，经久不息的新冠疫情能引起人们冷静的反思，从而让个人追求更简约，社会发展更有道！L龙谈侠骨的微博视频,,,,,0,0,2,2022-10-18 23:37:00,微博视频号,,"http://f.video.weibocdn.com/o0/a7QtkOg1lx0805CEgaUE01041200o2GE0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1677620208&ssig=uFq5HlrxBd&KID=unistore,video",,2022-10-18
4825704049148777,MaMG8Co0V,7412759319,低级认知,参考消息10-17【美国急诊科医生撰文：新冠后遗症不容小觑】美国《财富》杂志网站10月6日刊登美国急诊科医生卡罗琳·巴伯的一篇文章，题为《中风、心脏病和猝死：美国了解感染新冠病毒的长期风险吗》，全文摘编如下：我有一个35岁的熟人死于出血性脑中风，一个40多岁的朋友和另一个70多岁的朋友经常出现严重头晕，他们站起来时心怦怦直跳。一名之前没有病史的21岁学生因心脏衰竭住进重症监护室，而一名平时身体健康的48岁网球运动爱好者突然心脏病发作。我无法证实所有这些病例的确切病因。但我提到的每一个人在发病前几天或几个月都感染过新冠病毒——他们所有人当时都只是轻微感染。有没有可能，不管我们了解多少，我们仍低估了新冠病毒的影响和危险？原因出在新冠病毒上吗？社交媒体上的众多帖子已经开始列出与上述那些人情况十分相似的人的名单。尽管造成这些人健康问题的原因可能很多，但大量病例反映出一些更值得担忧的情况，而不仅仅是一种推特现象。一项涉及32个国家136个研究机构的大型国际研究记录，与新冠疫情前相比，年轻患者缺血性中风发病率增加。超过三分之一的人年龄在55岁以下，许多人并不具备典型风险因素，比如吸烟、糖尿病和高血压。在一项包括最初一波疫情患者的研究中，佛罗里达大学的科学家们发现，与从未感染过新冠肺炎的人相比，新冠重症幸存者在患病后一年的死亡风险是前者的2.5倍。值得注意的是，近80%的“下游死亡”不是由于典型的新冠病毒并发症，如急性呼吸困难或心脏原因所致。打疫苗难以避免并发症科学家对三万多名接种过新冠疫苗但仍感染新冠（在奥密克戎之前）的患者进行了一项大型分析，研究结论发表在《自然》杂志网站上。他们发现，6个月后，与没有证据表明感染新冠的对照组相比，感染者即使接种过疫苗，也会出现死亡风险更高以及涉及多个器官（肺、心脏、肾脏、大脑等）的新冠长期症状。即使是最健康的人也不能幸免。研究人员注意到，在疫情之后，运动员中出现了一种令人不安的心源性猝死模式，原因可能是与新冠病毒有关的心脏并发症——心肌炎和心包炎。亚利桑那红雀足球队前锋J·J·瓦特最近披露，他出现了心脏房颤现象，虽然房颤的原因很多，但值得注意的是，瓦特在大约6周前曾被确诊新冠肺炎。再感染人群风险更高在一项非同行评审的研究中，华盛顿大学医学院的齐亚德·阿里及其团队分析了3.8万名再次感染新冠病毒患者的病历。研究人员发现，与单次感染人群相比，这些再感染人群在死亡率、住院率和多器官不良健康结果方面风险更高。新冠的长期并发症到底有多普遍，仍在研究中。发表在《自然·医学》月刊上的一项对超过15万名新冠肺炎幸存者的分析发现，他们在感染后第一年出现神经系统后遗症的风险增加，症状包括中风、认知和记忆问题、癫痫、运动障碍等问题。即使在最初感染时无需住院治疗的人群中，出现这些长期并发症的风险也是显而易见的。据阿里估计，新冠病毒造成了4000多万新增神经系统病例。一个重要提醒是：研究时期大多早于疫苗出现时间。事实上，一项大型研究发现，疫苗在预防新冠长期后遗症方面的有效性仅为15%左右。没有哪个年龄组绝对安全其中一些并发症在年轻人中发生的风险更高。而在高龄群体一侧，一项大型研究发现，新冠肺炎让65岁及以上人群患阿尔茨海默病的风险增加了50%至80%——而这是在之前没有诊断出该疾病的人群中。研究人员认为，感染新冠肺炎会引发易血栓和促炎状态，这可能增加血栓风险。在刚刚发表的对英格兰和威尔士4800万名成年人的群组研究中，新冠肺炎与动脉血栓（导致中风和心脏病发作）和静脉栓塞（肺部和腿部等地方的血栓）的急剧增加都有关联。一项包括100多万名儿科患者数据的研究发现，18岁及以下青少年在感染新冠病毒后6个月里患I型糖尿病的风险增加了72%。这种风险不仅限于儿童，在成年人身上也会看到。“我们远未接近终点”但是，在新冠病毒预防措施方面，美国大多数城市、政府甚至疾病控制和预防中心都在放宽限制，而不是继续提醒人们保持警惕。在美国，每天有300至400人死于新冠病毒。在法国、德国、意大利和比利时等一些欧洲国家，病例数正在增加。德国联邦卫生部长卡尔·劳特巴赫在记者会上说：“我们显然处在冬季一波（新冠肺炎）疫情的起点。”前方的道路将是崎岖的。当务之急是生产普适性新冠疫苗和鼻喷疫苗及药物，以将新冠后遗症风险降至最低。美国人显然总体上厌倦了戴口罩、打加强针和抗击新冠病毒。但是，尽管这次行军已经令人精疲力竭，我们还远未接近终点线。我们必须停止假装到达了终点。,,,,,1,0,1,2022-10-17 23:36:00,微博 HTML5 版,,,,2022-10-17
4827152530801062,Mbomp3mom,3271604690,新疆检察,【自治区新增新疆医科大学第二附属医院、新疆生产建设兵团医院为“黄码”医院】根据当前疫情防控工作需求，为满足乌鲁木齐市及周边地区高、中风险区患者看病就医需求，经自治区新冠肺炎疫情防控工作指挥部批准，新增新疆医科大学第二附属医院、新疆生产建设兵团医院为“黄码”医院，分别于10月21日20时、10月22日10时起启用收治患者。现面向社会公示：请高、中风险区确需到医院就诊的人员及时联系所在社区、居（村）委会，由社区、居（村）委会工作人员与“黄码”医院沟通对接，并安排专车转运、接返。病情危急的患者可直接拨打120急救电话，由救护车就近转运至“黄码”医院。转运期间不得中途逗留，全程实行闭环管理。自治区新冠肺炎疫情防控工作指挥部将根据疫情变化情况，适时对自治区“黄码”医院进行动态调整。,,,,,2,18,25,2022-10-21 23:31:00,vivo X60 蔡司影像,"['https://wx2.sinaimg.cn/large/003zpjPAly1h7dbx66srcj60hs0hs74j02.jpg', 'https://wx1.sinaimg.cn/large/003zpjPAly1h7dbx3ypxdj60m80i6wfd02.jpg']",,,2022-10-21
4827152450585466,Mbomh2sj0,3085390490,皓影影视,徐明浩确诊新冠徐明浩小八早日康复L皓影影视的微博视频,,,,,0,0,3,2022-10-21 23:31:00,微博视频号,,"http://f.video.weibocdn.com/o0/0hORbOZZlx080aoWuvMk010412001SRH0E010.mp4?label=mp4_720p&template=576x1024.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1677621173&ssig=a6PMC%2F%2FASt&KID=unistore,video",,2022-10-21
4827152404974045,MbomckRYx,5365852541,我不爱吹比,日增五千很怕新冠又累的不行的我belike：L我不爱吹比的微博视频,,,,,0,4,2,2022-10-21 23:31:00,iPhone,,"http://f.video.weibocdn.com/o0/Jn8Bys2hlx080aoVYh4s010412006F7z0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1677621173&ssig=xgYHhgwENe&KID=unistore,video",,2022-10-21
4827152140731890,MbolM34oG,5333693607,武力统一,❶欧洲议会议员要求涉嫌贪污的冯莱立即辞职❷爆美国的新冠疫苗早在2017年就在测试#比特币集团考虑竞标收购德国银行#武统L武力统一的微博视频,,,,比特币集团考虑竞标收购德国银行,25,11,96,2022-10-21 23:30:00,武统超话,,"http://f.video.weibocdn.com/u0/Fct5KEFOgx080aoRjI4g01041200Aj2Z0E010.mp4?label=mp4_720p&template=1024x576.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1677621173&ssig=ZKY88Crcl1&KID=unistore,video",,2022-10-21
4827152078345353,MbolFz10t,6393647632,英伦投资客-chris,【英国新冠感染病例超200万人，或接近峰值】最新数据显示，英国新冠确诊病例在继续增加，但可能正在接近峰值。英国国家统计局（ONS）最新数据显示，在截至10月10日的一周，英国有201.24万人感染新冠，感染率约为1/30，较前一周上升了15.4%。但有迹象表明，新冠病毒在英格兰许多地区（绝大多数病例出现在英格兰）的传播开始放缓。伦敦、英格兰东北部和西南部的感染率已经趋于稳定，而英格兰西北部和东部的感染率以及开始下降。,,,,,5,22,35,2022-10-21 23:30:00,微博 weibo.com,"['https://wx4.sinaimg.cn/large/006YH5OUgy1h7db9a9cz6j30u01lxwk3.jpg', 'https://wx2.sinaimg.cn/large/006YH5OUgy1h7db9ckgvcj30xc0hgdik.jpg']",,,2022-10-21
4827151826422249,MbolgqWIF,7789118670,期货螺纹钢---金银控股,#纸浆##纸浆期货#昨日一波纸浆6850-6860空单，在昨日止盈第一目标位，获利60点利润，提示大家重仓减仓，今日在次完美止盈第二目标位，获利至少100点利润，单手操作1000，十手操作获利10000.#纸浆##纸浆期货#短期全球针叶浆供需面难有明显的改观，尤其是在当前俄乌冲突、新冠疫情的背景下，原材料供应和运输面临较大的不确定性，供应扰动或成常态化表现，叠加外盘报价持稳，年内浆价持续大跌的可能性偏低，短期预计仍将维持高位震荡。不过欧洲及美国步入衰退是大概率事件，海外纸浆需求在年末存在大幅走弱的预期，而国内需求也难有明显的改善，浆价后市大概率会呈现震荡偏弱的走势，但整体的跌幅可能比较有限,,,,"纸浆,纸浆期货",0,0,0,2022-10-21 23:29:00,新版微博 weibo.com,"['https://wx3.sinaimg.cn/large/008v8lAigy1h7dblv223ij30c003j40h.jpg', 'https://wx1.sinaimg.cn/large/008v8lAigy1h7dbm9nx9uj30dx0bl435.jpg', 'https://wx2.sinaimg.cn/large/008v8lAigy1h7dbto37ddj30av0j2dnn.jpg']",,,2022-10-21
4827151818033644,MbolfxHUU,6256465763,Aaaaaaanaaa,谢谢你新冠让我体验到了林妹妹弱不经风的感觉阴了快一个月了还是吹一阵冷风就发烧我真的谢谢你了😇,,,,,0,2,0,2022-10-21 23:29:00,喜欢小融的iPhone,,,,2022-10-21
4827151805191978,MbolelMFA,6502460797,文明昌都,#文明昌都#【西藏自治区将全面有序恢复生产生活秩序持续做好疫情防控工作】10月21日，自治区应对新冠肺炎疫情领导小组办公室印发通知，对全区全面有序恢复生产生活秩序作出安排。通知称，8月初本轮疫情发生以来，在以习近平同志为核心的党中央亲切关怀、高度重视下，在国家卫生健康委、国家疾控局新冠疫情防控西藏工作组有力指导下，在区党委、政府的坚强领导下，全区党政军警民艰苦奋战，兄弟省份无私援助，经过不懈努力，疫情防控形势持续向好，全区实现中高风险区清零，社会面多日无新增确诊病例和无症状感染者。我区将深入学习贯彻党的二十大精神，坚持人民至上、生命至上，坚持动态清零不动摇，巩固来之不易的防控成果，统筹疫情防控和经济社会发展，推动全区全面有序恢复生产生活秩序，按照新型冠状病毒肺炎防控方案（第九版）有关要求，持续做好全区疫情防控工作。O西藏自治区将全面有序恢复生产生活秩序持续做好疫情防控工作,,,,文明昌都,0,0,0,2022-10-21 23:28:00,iPhone客户端,,,,2022-10-21
