id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,date
4822803486348537,M9zdOqDxL,5596207254,我是梦溪,【北京日报客户端】据“韶关发布”今天凌晨消息，目前广东韶关出现多例多源头多链条的外地输入新冠肺炎确诊病例，引公共场合不戴口罩、随地吐痰，数名路过市民被传染！一男子被立案侦查O网页链接,,,,,0,0,0,2022-10-09 23:30:00,UC浏览器Android,['https://wx2.sinaimg.cn/large/0066J79kly1h6zgfvjohsj30sg0g80w7.jpg'],,,2022-10-09
4822803347671690,M9zdAwbKW,2381206491,闷琪,真的会谢下午六点半刚想着下班了，今天冰箱所剩无几了，屯点东西过几天万一有啥情况还能活。然后我就在八点得知了未来几天要在单位吃盒饭了。半夜十一点，别人家关灯睡觉，我炒菜，为我莽撞的买菜自罚一碗饭我恨新冠,,,,,0,0,1,2022-10-09 23:29:00,,['https://wx2.sinaimg.cn/large/8dee53dbly1h6zgcrjd8zj26bk4qo4qw.jpg'],,,2022-10-09
4822803281608710,M9zdu6KuW,2649744643,龙岩消防,【抚顺清原检测出一名居民核酸检测结果异常】2022年10月9日，我市清原县在对重点人群排查中，检测出一名居民核酸检测结果异常。为进一步保障人民群众健康安全，根据市疫情防控工作统一安排，定于10月9日-11日，全市范围内连续开展3轮高质量全员核酸检测工作。现将有关事项通知如下：一、请全市居民朋友们，根据所在社区（村）的通知，分时段有序到达社区（村）采样点开展核酸检测，做到“应检尽检”，确保不漏一户、不落一人。二、前往采样点时请携带手机，佩戴口罩，准备好“福顺安”小程序扫码，以便采样现场的快速高效查验，不会使用智能手机的老人、孩子，请家人代为展码，也可携带身份证。行动不便、产妇等特殊人员请提前向所在社区（村）报备，实行入户采样。三、在采样现场请注意保持“一米线”距离，听从工作人员指挥，有序排队，不交谈，不聚集，按要求进出采样点。四、3日内接种新冠病毒疫苗人员、从事疫苗接种医务人员暂不进行核酸采样，需及时向社区（村）报备说明情况。集中隔离和居家隔离人员等按原规定和渠道检测。五、核酸检测结果出具前，请尽量减少流动，暂不参与聚集性活动，如有发热等不适症状，请主动到就近医院发热门诊就诊。六、对不配合、不支持核酸检测工作、扰乱秩序的人员，对恶意造谣、传播不实图片、视频和言论的行为，造成严重社会影响的，将依法从严追究法律责任。疫情防控，人人有责！为了您和他人的身体健康，请广大居民朋友积极配合，共同做好此次高质量全员核酸检测工作。抚顺市新冠肺炎疫情防控指挥部办公室2022年10月9日（抚顺日报）,,,,,0,3,2,2022-10-09 23:29:00,iPhone客户端,,,,2022-10-09
4822803222894590,M9zdoc90W,3285063021,路言2741280232,乌鲁木齐今天我的一个好朋友，疫情封控以来，一直在单位工作，回家也就一二天，今天说发烧了，抗原阳性，在等核酸结果，他说在单位没有接触过什么人呀，都是日常工作的同事，你们说，他会感染新冠病毒吗？是不是假🐑呢？,,,,,0,3,1,2022-10-09 23:29:00,乌鲁木齐超话,,,,2022-10-09
4825338796313336,MaDb1quo0,6122401790,每天都很饿的兔兔叉,别人再不济也是在互联网上追星。。。而我却在相册里追星，这种苦日子，我再也撑不下去了新冠什么时候亖,,,,,0,0,0,2022-10-16 23:24:00,🌻iPad mini,,,,2022-10-16
4825338771670765,MaDaZ70DP,7351176656,昭苏好地方,豹豹课堂│千金藤能治新冠肺炎吗？豹豹课堂来啦，你有问题我来解答！去伪存真，我们是认真的。今天，我们一起来看看网友后台留言，千金藤可以治新冠肺炎吗？网友后台提问截图近期，我国科学家发现的新冠治疗新药获得国家发明专利授权，并称该药物抑制新冠病毒的能力在所有人类发现的新冠病毒抑制剂中排名靠前。于是，该药物千金藤素登上热搜，引发人们的关注。01.千金藤能治新冠肺炎吗？首先，请大家和豹豹先来了解一下，什么是千金藤？什么是千金藤素？千金藤，中药名。为防己科千金藤属植物千金藤Stephaniajaponica（Thunb.）Miers.[MenispermumjaponicumThunb.]的根或茎叶。分布于江苏、安徽、浙江、江西、福建、台湾、河南、湖北、湖南、四川等地。具有清热解毒，祛风止痛，利水消肿之功效。常用于咽喉肿痛，痈肿疮疖，毒蛇咬伤，风湿痹痛，胃痛，脚气水肿。千金藤素（Cepharanthine），白细胞增生药，能促进骨髓组织增生，从而升高白细胞。用于白细胞减少症。可使外周血白细胞增多，动物实验发现，可明显预防丝裂霉素引起的白细胞减少，但不抑制丝裂霉素的抗癌作用。其作用机制是促进骨髓组织增生，从而产生升高白细胞作用。用于因肿瘤化疗、放疗引起的粒细胞缺乏症和其他原因引起的白细胞减少症。这次之所以提到千金藤素对于新冠的作用，在于对于新冠药物进行筛选的时候，发现千金藤素有一定效果。于是研究人员就开始进一步探究千金藤素对于新冠病毒的作用，此次获得国家专利，也意味着对于千金藤素抑制新冠病毒的效果进行了肯定，10uM的千金藤素抑制冠状病毒复制的倍数为15393倍。简单理解为不用千金藤素药物时如果有15393个病毒，在用10微摩尔/升千金藤素药物的情况下，病毒数将只有1个。豹豹要提醒大家的是，因为这只是实验室的结论，接下来要验证千金藤素的效果，还需要到临床上进行研究，只有临床上的结果也证实了这一结论，才可以作为抗新冠药物进行应用。02.千金藤泡水喝能够预防新冠病毒吗？想用千金藤泡水预防新冠病毒，就如喝高度白酒，天天喝绿茶一样，根本没用。千金藤磨成粉再泡水，能够溶解出来的有效成分几乎微乎其微。值得注意的是，这种在体外研究有效，然后就被疯狂吹捧的事并不稀奇，2020年就有相关报道表明，绿茶中的茶多酚在体外实验能够有效抑制新冠病毒活性，一时间也是大家纷纷开始喝绿茶。后来，权威机构也出来辟谣，这只是大家的误读，喝茶根本没有预防新冠的作用。因为体外研究时茶多酚的浓度非常高，日常喝茶根本达不到这个浓度。无独有偶，还有人认为酒精能够杀灭新冠病毒，然后想通过喝白酒杀毒的，这种方法也只能是痴人说梦。再者说，千金藤和千金藤素根本就是两码事。千金藤素是经过提纯的药物，是药就有三分毒，并不可随意乱吃。而千金藤属于是一种植物，这里面不仅含有千金藤素，更会含有其他的化学物质，其中不乏有毒的物质。这种东西本不在我们的药食同源范畴内，随意的食用发生中毒的风险非常大。资料来源：科普中国、新华网,,,,,0,0,0,2022-10-16 23:24:00,新版微博 weibo.com,,,,2022-10-16
4825338532337135,MaDaB9NZJ,3400971704,抚顺市住建局,我市物业领域疫情防控工作报告自我市全面抗击新冠疫情疫工作开展以来，特别是按照10月15日雒市长关于疫情防控社区管控有关要求，市住建局局长韩学军第一时间传达部署，落实牵头负责领导和相关责任部门，贯彻落实物业领域防疫工作。现将我市物业领域疫情防控工作情况报告报告如下：一、物业小区基本情况目前，我市共有封闭的物业小区320余个，物业服务企业共260余家，从业人员将近五千人。二、工作情况一是高度重视紧急部署，落实行业防控重点。市住建局第一时间在市、区（县）两级物业管理工作群中下发通知，部署各县区物业行政主管部门指导监督辖区内各小区物业企业在抓好本职工作不松懈的同时，积极配合属地政府和街道社区加大疫情防控相关工作。重点做好加强小区封闭管理、加强公共部位消杀和垃圾处置、加强工作人员个人防护等工作。同时要求各企业要主动担当、积极作为，要配合相关部门做好全民核酸检测和物资保供配合协调工作，要加强特殊人员的便民服务工作，以及要保证园区门岗内24小时值班值守。二是及时调度，解决小区实际问题。由于当前我市实行全域静态管理，难以开展检查、督查等工作，因此，市住建局部属各县区物业行政主管部门，要实时掌握各小区物业管理工作情况及防疫工作存在问题，及时做好协调、调度工作，确保问题及时化解。如：日前有人反映顺城区大自然一期小区内垃圾乱堆、乱放情况严重。市住建局得知情况后，第一时间与小区物业取得了联系。在得知当前小区垃圾清运车无法上道运送垃圾的情况后，我局指导小区物业与所在地社区联系，沟通协调解决方案并做好配合。目前，据企业反馈，物业已集中力量将小区内堆放的垃圾全部运送至指定处，并配合社区妥善处理。三是积极宣传，推广优秀做法事迹。各级住建部门在各物业管理工作群中上传美篇、图片、视频等信息，宣传各企业优秀抗疫做法和先进事迹，积极传播正能量，坚定各企业抗疫决心；总结和传播先进经验，如企业在物资统计、发放、配送，以及小区静态秩序管理等方面的先进经验，提高各物业疫情防控水平，确保更快打赢本次疫情防控遭遇战。目前，总体上全市各住宅物业小区物业服务企业均能按照属地政府防疫要求，积极配合街道社区做好封控管理。很多小区物业经理及相关工作人员能够自发的留守小区，做好日常服务，并配合完成防疫任务和便民服务。,,,,,0,1,0,2022-10-16 23:23:00,小米11 Ultra,,,,2022-10-16
4825338528399872,MaDaAzfbO,5442330314,西西歪的小柠檬,最近一直在想一个问题，结婚应该选择一个与自己有许多话题却不适合走入婚姻的人还是应该选择一个三观契合家庭观念相同却没什么聊天内容的人？我知道我的朋友会说，何必在矮个里面拔高个，另选一个不行吗？我却突然开始想另一个问题，人一定要结婚吗？人一定要生孩子吗？似乎在传统观念看来有一个体面的工作，有一个和谐的家庭和一个健康的孩子，才能是一个完整的人。说到孩子，我又想起了今天看的一个关于新冠的视频，这是我第一次以儿童后遗症的角度看待这个疾病甚至是社会问题。隔离的时候觉得很无聊，看到很多商铺因为疫情倒闭觉得很难过，可是代入一下我的孩子，因为感染新冠而痛苦一生，甚至还没说话就已经只能用哭来表达ta的痛苦，我却突然开始恐惧。我记得我很小的时候就已经在设想我的婚后生活，今年我却开始问自己，不结婚可以吗？瘟疫、战争，这些就像地球爆炸，不是我们可以控制的东西，跟朋友说起一个博主生活安逸，她说她已经认识到了这辈子就是牛马，下辈子要努力好好投胎，我笑她领悟了宗教的意义，她说人活得太清醒容易自杀，很有道理。人的痛苦来源于清醒，来源于自我认知而又无能为力，难得糊涂才是聪明人。可能真的是激素影响吧，我甚至不需要app就能清晰感知到身体的阶段，又到了深夜emo的阶段，我总在对抗这些突如其来的低落情绪，以及猝不及防想要构建一个家的欲望。高中语文课上那场辩论，我已经忘记了主题，我只记得那个女生引用的来自希腊德尔菲神庙的那句话：人啊，认识你自己吧。PS：洗完澡之后，朋友发来一张图片，说安慰一下，很有道理，附图如下。,,,,,0,0,0,2022-10-16 23:23:00,iPhone客户端,"['https://wx3.sinaimg.cn/large/005WjsJcgy1h77jl4z9s7j30j40olacw.jpg', 'https://wx1.sinaimg.cn/large/005WjsJcgy1h77jl3i49vj30u01ftq9v.jpg']",,,2022-10-16
4825338339396635,MaDahDquD,2105042530,贵阳新闻综合广播,#疫情防控#【关于南明区1例核酸检测阳性人员调查处置情况的通报】2022年10月16日，南明区发现1名省外返筑人员核酸检测结果异常。接到报告后，党委政府高度重视，第一时间作出部署，果断采取处置措施。目前，流调溯源、核酸筛查、隔离观察、环境消杀等应急处置工作正有序开展。确诊病例3，女，22岁，现居贵阳市南明区花果园Q区1栋。10月16日核酸检测显示结果异常，经贵阳市疾病预防控制中心复核结果为阳性。病例已于10月16日15时35分由负压救护车转运至贵州省将军山医院集中隔离治疗。10月16日17时20分经省级专家组会诊，诊断为新冠肺炎确诊病例（轻型）。10月13日-16日阳性感染者主要活动轨迹涉及：花果园Q区1栋附近区域、都会大街与延安南路交汇处。请10月13日以来与上述感染者行程出现交集的群众立即主动向所在村（社区）报备，并配合落实相应管控措施。为落实科学防控、精准防控要求，确保人民群众生命安全和身体健康，请广大群众持续关注官方消息，不信谣、不传谣，保持正常生产生活秩序，自觉遵守疫情防控各项规定，严格做好个人防控责任，坚持科学佩戴口罩、勤洗手、多通风、不聚集、“一米线”等防护措施，出入公共场所严格执行扫场所码，一旦出现发热、干咳、乏力等症状，立即到就近的发热门诊就诊。贵阳市、贵安新区应对新冠肺炎疫情联防联控机制综合组2022年10月16日（来源：贵阳市卫生健康局）,,,,疫情防控,0,0,0,2022-10-16 23:22:00,iPhone客户端,,,,2022-10-16
4825338309253771,MaDaeCPkn,5685160384,伯光君,#我国人口年均增长593.1万人#中国出生人口减少，毫无问题很多人喷中国的人口减少，实际这根本不是什么大问题。中国有13亿人，即便年均增长再低，也能提供不少新增人口。这是人口总量决定的。在当下大家人人喊“卷”的时代，少一点人口出生，对国家没什么大的影响。无非是我们这代人的养老成问题而已。。反而要等20，30年之后才出问题，不着急了。相反的，和中国人口问题差不多的，日本，韩国，俄罗斯，德国，美国就非常严重。原因很简单，她们的总人口更少。所以美国和德国要靠移民来满足对劳动力的需要。日本和韩国，俄罗斯这种就只能让老人去上班。这样一比较之下，实际中国的情况是最好的。伯光君22.10.11岭南流所再说一句。新冠管控实际上也为中国节约了人口。美国总3亿多人。结果一个新冠，直接导致制造业崩溃，缺劳动力。拜登说自己上任之后创造了1000万个劳动岗位，说句难听的，就是缺了1000万个劳动力。。综上所述，我非常看好中国的劳动力未来。顺便一提，中国的人口实际上还是过剩。没有出现日本韩国这种老人去上班的情况。也没有出现美国这种一个人打几份工的情况。所以也没什么好担心的。。有些所谓专家听听吹中国人口危机，却连最基本的生活水平提高人口出生率自然下降都不懂。。真是XXX。#微博新知博主#不吃花生的猫喵:美国三亿日本一亿毕竟都是发达国家收入也高就算增长低还能吸引移民而中国呢答：这就是你对他国情况不太理解了。美国一堆非法移民，美国人不让进。美国底层百姓一个人要打几份工。美国制造业缺人到没法开工。靠移民和低教育的黑人有用么？日本更是和中国韩国一样非常反感移民的国家。。指望靠移民来解决人口问题，是不现实的。。L伯光君的微博视频,,,,"我国人口年均增长593.1万人,微博新知博主",1,4,3,2022-10-16 23:22:00,微博视频号,,"http://f.video.weibocdn.com/u0/oq6U0Kshgx0802pSIE2c01041202Gy3M0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1677737915&ssig=s6H9mV0teK&KID=unistore,video",,2022-10-16
4825338275694344,MaDabnTmg,1978522450,且思无邪,#疫情防控#吴忠市应对新冠肺炎疫情工作指挥部关于强化“场所登记码”规范使用的通告（第2号）O网页链接,,,,疫情防控,0,0,0,2022-10-16 23:22:00,新版微博 weibo.com,,,,2022-10-16
4824979327157722,MatPeu238,5700471011,一棵兔子yoy,打暴新冠打爆地球打爆全宇宙,,,,,0,0,1,2022-10-15 23:36:00,iPhone客户端,,,,2022-10-15
4824979226493990,MatP4rfnM,3697271680,南充之声,【#南充#南充市应对新冠肺炎疫情应急指挥部公告第35号】根据当前疫情防控形势需要，为切实保障人民群众生命安全和身体健康，现就顺庆区、高坪区、嘉陵区疫情防控有关事项公告如下。一、市民非必要不离南，确需离开南充的市民，应持24小时核酸检测阴性证明。二、KTV、网吧、影院、健身场所、酒吧、足浴店、美容院、棋牌室、游戏厅、剧本杀、宗教场所等场所暂停开放。三、酒店、医院、商超、市场、餐饮、药店等重点场所严格落实限流、测温、消毒、通风等疫情防控措施，执行戴口罩必查、健康码必查、行程卡（风险城市旅居史）必查、扫场所码必查、24小时核酸检测阴性证明必查“五必查”措施。四、公交车、出租车、网约车等公共交通严格落实戴口罩、测体温、查健康码、扫场所码，查验24小时核酸检测阴性证明。五、居民小区对进出小区居民严格查验健康码、通信行程卡和24小时核酸检测阴性证明。六、各类药店暂停销售退热、止咳、抗生素和抗病毒“四类药品”。出现发热、干嗽、咽痛等症状，在做好个人防护的情况下前往就近发热门诊就诊。七、各机关、企事业单位和各类市场主体落实专人每日查验员工24小时核酸检测阴性证明。八、市民按照“应检必检、应检尽检”要求，完成全员核酸检测。检测时做好个人防护，全程佩戴口罩，保持1米间隔，不交谈、不聚集，采样结束后立即离开。九、凡不配合、不支持疫情防控工作，阻碍疫情防控公务，拒绝接受检验检疫、集中隔离或者治疗，隐瞒疫区行程和密切接触史，拒不向村（社区）报备的，依法严肃追究法律责任。十、继续暂停举办大规模（50人以上）线下会议、展会等聚集性活动。各餐饮单位不得承办50人以上聚餐活动，喜事缓办、丧事简办、宴会不办，家庭聚会不超过10人。十一、本公告自发布之日起执行，后续将根据疫情形势进行动态调整。南充市应对新冠肺炎疫情应急指挥部2022年10月15日#直播南充#,,,,"南充,直播南充",0,0,7,2022-10-15 23:35:00,HarmonyOS设备,['https://wx3.sinaimg.cn/large/dc5fe380ly1h76ebl6m8tj24tp2ko4qp.jpg'],,,2022-10-15
4824979125832819,MatOUotnJ,7657369364,ANGEL_SATAN,明天直接就是一个六点起来组织核酸一天比一天早🐑了的那个最好不是因为偷摸出去要不然我TM简直就是想骂死他今天早起来的时候给我一种巨大的无力感，明明昨天还出去放了一会儿风，观察观察就可以解封了，明明是内蒙高校最后的一片净土，明明黑夜过去就是黎明，结果是压倒骆驼的最后一根稻草。这样的让我有一种每天早起白起的感觉，大家谁不苦啊，居然还有说学校防疫过度的，把你TM拉到方舱就好了是吧，口口声声说新冠没事儿的，得了的时候比谁都怕。10.15六点四十醒来听见楼道里老师说有情况了八点下楼组织做核酸十二点结束两点发早点结束下午四点到六点值班我仍然希望或者相信一切都值得,,,,,0,1,1,2022-10-15 23:35:00,华为畅享10 Plus,,,,2022-10-15
4824979122165657,MatOU95nX,2786489747,嗑-颜小鱼,最近真的只有晚上回来才是自己的冲浪🏄🏻‍♀️时间，新冠什么时候滚蛋啊,,,,,0,0,0,2022-10-15 23:35:00,iPhone客户端,,,,2022-10-15
4824979072616415,MatOPaYEf,1909367514,我是二姐夫,有网友对图一感染新冠后截肢那条微博感到惊讶，可以理解，因为你很少看到相关的报道。事实上，流感(flu)后不得不截肢的新闻国外非常多，下面都是(图2-图6)。【你看，这种似是而非的论证逻辑我也会】全国(含港澳台)累计确诊777.8万新冠案例。目前公开报道中因新冠而截肢的我一例也没看见。哪怕是2020年初的武汉，最凶险的原始株+无疫苗保护，我也没看见新闻报道中有因新冠截肢的案例(如果我错了，欢迎告知)。你连福利彩票的三等奖都中不了，凭什么认为就能赶上新冠导致截肢这种超小概率事件？至于图一中最后一个截肢案例(前面的案例都只有图，无法查证)。医生表示，截肢的重要原因是患者没有接种疫苗，所以出现罕见的血栓。目前在接种过疫苗的新冠感染者中，没有发现血栓导致的截肢会更加高发。,,,,,61,29,226,2022-10-15 23:35:00,iPhone客户端,"['https://wx3.sinaimg.cn/large/71cea2dagy1h76e9lnm9ij20u01sy48c.jpg', 'https://wx4.sinaimg.cn/large/71cea2dagy1h76e1xcrqej20u01sygt6.jpg', 'https://wx2.sinaimg.cn/large/71cea2dagy1h76e316tj3j20u01sywlw.jpg', 'https://wx4.sinaimg.cn/large/71cea2dagy1h76e3euvd3j20u01syjxo.jpg', 'https://wx4.sinaimg.cn/large/71cea2dagy1h76e55rjqlj20u01sywpf.jpg', 'https://wx1.sinaimg.cn/large/71cea2dagy1h76e7816j9j20u01syn6v.jpg', 'https://wx3.sinaimg.cn/large/71cea2dagy1h76e9rfwidj20u01sygu6.jpg']",,,2022-10-15
4824979001313675,MatOI5vKj,2376534624,美东侨报,【#澳大利亚#研究：#长期新冠症状#影响不容忽视】澳大利亚国立大学近日发布公报说，该校研究人员在一项新研究中发现，在感染新冠病毒的澳大利亚成年人群体中，近三分之一感染者的症状持续时间超过4周，影响不容忽视。领衔这项研究的澳大利亚国立大学教授尼古拉斯·比德尔说，通过对感染新冠病毒的成年人群体进行调查发现，89.5%的受访者有感染症状。这些有过症状的感染者平均会出现约10种症状，最常见的是疲倦。此外，约四分之三有症状者全都经历过流鼻涕、打喷嚏、喉咙痛、咳嗽、头痛等症状。O网页链接,,,,"澳大利亚,长期新冠症状",0,1,0,2022-10-15 23:35:00,微博 weibo.com,['https://wx3.sinaimg.cn/large/002APHdCgy1h758xdslxaj60sg0j676s02.jpg'],,,2022-10-15
4824978992137050,MatOH8XWy,3231908090,十堰交警二大队,#十堰#【关于解除临时性管控措施的通告】727在广大市民的大力支持和积极配合下，我市输入性疫情得到有效控制。为高效统筹疫情防控和经济社会发展，经专家组研判，市疫情防控指挥部决定，自2022年10月16日0时起，有序解除临时性管控措施，逐步恢复正常生产生活秩序。现通告如下：一、有序恢复公共交通。公交、出租、网约车等市内公共交通逐步恢复运行。市民乘坐公共交通工具须戴口罩，扫场所码，出示健康码、行程卡，持48小时内核酸检测阴性证明。二、有序开放公共场所。经营场所和公共文化场所在落实扫码、测温等各项防控措施的前提下，恢复正常营业。酒吧、网吧、影院、歌舞厅、洗浴中心、棋牌室等娱乐场所在严格消杀，达到疫情防控要求后有序开放。严格堂食管理，各类餐饮经营场所人员不超过可容纳人数的60%，机关企事业单位食堂实行“错峰就餐、隔位就坐”。非必要不举办聚集性活动，确需举办的严格审批。三、有序恢复教学秩序。中小学、幼儿园恢复正常教学秩序，做好校园消杀工作。学校负责查验师生48小时内核酸检测阴性证明，走读生严格实行“两点一线”闭环管理。四、严格管控风险点位。根据国务院联防联控机制《新型冠状病毒肺炎防控方案（第九版）》规定，对个别尚不符合解除临时管控措施条件的风险点，继续维持现有管控措施。达到解封条件后，经评估及时解除临时管控措施，请相关居民继续支持配合。五、强化常态化核酸检测和查验。重点行业、重点人员严格落实核酸检测规定。人员进入车站、宾馆、商超、景区、市场、医院等公共场所要戴口罩、测温，扫场所码，出示健康码、行程卡，查验48小时内核酸检测阴性证明。六、做好个人防护。请广大市民加强个人防护，强化健康监测，非必要不前往中高风险地区，戴口罩、勤洗手、做核酸、打疫苗、常扫码、少聚集，保护好自己和家人。疫情尚未结束，防疫切莫大意。让我们自觉行动，齐心协力，共同守护平安健康十堰，共同缔造美好幸福生活。十堰市新冠肺炎疫情防控指挥部2022年10月15日,,,,十堰,0,0,2,2022-10-15 23:34:00,HUAWEI Mate 30,,,,2022-10-15
4824978950717908,MatOD30La,2010395287,南充播报,#南充·新闻#【南充市应对新冠肺炎疫情应急指挥部公告第35号】,,,,南充·新闻,0,3,2,2022-10-15 23:34:00,南南的HarmonyOS设备,['https://wx2.sinaimg.cn/large/77d43297ly1h76eacyyarj20u02b9asn.jpg'],,,2022-10-15
4824978921623286,MatOA6Oi2,6257561676,少年卡夫卡的平淡冒险,新冠第二天药和好吃的都是同学送来的感人,,,,,0,6,9,2022-10-15 23:34:00,iPhone 14 Pro,"['https://wx3.sinaimg.cn/large/006Pu5E8gy1h76e6jv9p4j33402c0hdt.jpg', 'https://wx2.sinaimg.cn/large/006Pu5E8gy1h76e6kzwmcj30u01hc19q.jpg', 'https://wx4.sinaimg.cn/large/006Pu5E8gy1h76e734n2qj30os181dqr.jpg', 'https://wx1.sinaimg.cn/large/006Pu5E8gy1h76e8jusnej33402c0hdu.jpg', 'https://wx1.sinaimg.cn/large/006Pu5E8gy1h76e96uvfjj30u01hck1r.jpg']",,,2022-10-15
4824978912184805,MatOz9amN,1700720163,钱江晚报,【台州路桥区发现2例阳性感染者，为母子，轨迹涉及幼儿园、生鲜超市】路桥区发现2例新冠肺炎阳性感染者的通告2022年10月15日，台州路桥区发现2例新冠肺炎阳性感染者，经复核结果为阳性。感染者1：张某，女，感染者2：尹某某，男，两人为母子关系，现居住在路桥区桐屿街道富通家园小区，近7天内均在桐屿街道范围内活动。疫情发生后，台州市、路桥区两级立即启动应急响应，迅速开展流调溯源、隔离管控、核酸检测等工作，并对其活动场所进行环境采样检测及消杀。目前，该2名感染者已闭环转运至定点医院隔离治疗，相关密接人员正在抓紧落实管控。经初步流调，2名新冠肺炎阳性感染者在路桥区的主要活动轨迹如下：10月8日，雨艳早点店，金榜幼儿园及附近，宜家生鲜超市。10月9日，宜家生鲜超市，金榜幼儿园及附近，云胖烤鸭店。10月10日，韩家煎包店，金榜幼儿园及附近，龙丁香杂货店，宜家生鲜超市。10月11日，雨艳早点店，金榜幼儿园及附近，宜家生鲜超市，鲜果巴巴桐屿店。10月12日，雨艳早点店，金榜幼儿园及附近，韩家煎包店，新一佳购物广场，宜家生鲜超市，蒋芳便利店。10月13日，雨艳早点店，金榜幼儿园及附近，宜家生鲜超市，韩家煎包店，新一佳购物广场。10月14日，雨艳早点店，金榜幼儿园及附近，宜家生鲜超市。10月15日，富通家园核酸检测点，韩家煎包店，桐屿中学附近爱琴舞蹈。与上述活动轨迹有时空交集的人员，请立即向所在村（社区）报告并配合落实相应疫情管控措施。请广大市民不要恐慌，主动配合疫情防控工作，自觉遵守法律法规，不造谣、不信谣、不传谣，涉疫信息以官方发布为准，落实个人健康防护措施，戴口罩、勤洗手、常通风、不聚集，共筑防疫屏障。路桥区新型冠状病毒感染的肺炎疫情防控指挥部2022年10月15日（来源：台州发布）,,,,,1,3,3,2022-10-15 23:34:00,微博 weibo.com,['https://wx1.sinaimg.cn/large/001R630nly1h76e9tffe1j60mf09kmyk02.jpg'],,,2022-10-15
4824616692352607,Makol9S1h,6627435696,草原地图传播中心,#内蒙古疫情速报#【呼和浩特市应对新型冠状病毒感染肺炎疫情防控工作指挥部关于调整呼和浩特市部分地区风险等级的公告(2022年第97号)】为进一步有效阻断疫情传播风险，切实保障广大市民生命安全和身体健康，根据国务院《新型冠状病毒肺炎防控方案(第九版)》有关规定，在前期划定的基础上，自2022年10月14日起，调整部分地区风险等级，调整后，呼和浩特市现有高风险区456个，中风险区168个。详细如下:↓↓↓#新冠后遗症可持续数周数月甚至更长时间#O关于调整呼和浩特市部分地区风险等级的公告,,,,"内蒙古疫情速报,新冠后遗症可持续数周数月甚至更长时间",0,0,0,2022-10-14 23:35:00,OPPO Reno,,,,2022-10-14
4824616662729998,Makoibsce,6627435696,草原地图传播中心,#内蒙古疫情速报#【呼和浩特市：敕勒川方舱医院首批符合出院标准患者陆续出院】在10月14日召开的呼和浩特市疫情防控工作新闻发布会（第52场）上，呼和浩特市卫生健康委二级调研员刘院君对市民关注的方舱医院运行和管理情况进行了通报。刘院君介绍，这方面的情况这里以敕勒川方舱医院为例。敕勒川方舱医院，共设两个病区，也称1号馆和2号馆，其中1号馆由呼和浩特市第二医院托管，2号馆由呼和浩特市第一医院托管。医疗救治方面。每个场馆分为4个病区，分别由各兄弟盟市的医疗队负责医疗救治工作。我们成立了联合医疗救治组，对每一位患者进行了全流程的诊疗服务。每天早上开展医疗、护理早交班，全面梳理重点关注的患者，对患者的病情评估，如定型为普通型以上分型，则立即转入定点医院治疗。自10月13日上午开始，首批符合出院标准的患者已陆续出院，由属地接回实行7天居家健康监测。感染控制方面。方舱医院的感控工作由国家级、自治区级、市级感控专家，组成联合感控督导组，共同开展感控管理工作。感控人员每日深入一线进行督导，形成问题清单并及时改进。方舱医院配备专职保洁和消杀人员，负责舱内的环境卫生管理和消杀工作。特别是对所产生的医疗废物、医疗垃圾，进行双黄袋分层鹅颈式包扎，实行日产日清，并由专业做医废处理的奕德康公司进行定期清运处理。生活保障方面。方舱医院的餐饮由专业餐饮公司提供。我们配备了专职营养师，科学合理的安排每日三餐，保证营养充足，供应餐食种类丰富，包括牛奶、鸡蛋、肉类、蔬菜、水果等。同时兼顾少数民族及儿童、老年人等特殊群体的饮食习惯，合理搭配饮食，如提供婴幼儿奶粉、低脂低糖饮食等。启用方舱医院之前，考虑到场馆空旷、面积大等客观因素而造成室内温度较低，为了给患者提供适宜的生活环境，我们联系供暖部门提前供暖，并加设20余台供暖设备，保证室内温度适宜。人文关怀方面。为了帮助患者快速适应住院环境，减少心理焦虑，医院采取了一系列的人文关怀、心理疏导等措施，如播放轻音乐舒缓患者情绪。鼓励患者适当的运动，医护人员还会领做八段锦等健身运动，同时，还安排了专人，为有需求的患者提供专业的心理热线服务等。在这里，对社会各界的关心表示感谢，也请大家放心，方舱医院全体医护人员和工作人员会竭尽全力做好各项保障服务和医疗服务工作。（记者郑学良王雅静庄圆）#新冠后遗症可持续数周数月甚至更长时间#,,,,"内蒙古疫情速报,新冠后遗症可持续数周数月甚至更长时间",0,0,0,2022-10-14 23:35:00,OPPO Reno,['https://wx1.sinaimg.cn/large/007ew2M8ly1h758ok2iwqj30rs0fndhw.jpg'],,,2022-10-14
